,provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,confirmed,cured,dead,updateTime,updateDate,dailyNew_confirmed,dailyNew_dead,dailyNew_cured
22296,江西省,Jiangxi,360000,赣江新区,Ganjiang New District,0.0,1,0,0,2020-02-10 21:51:21.591,2020-02-10,,,
22294,江西省,Jiangxi,360000,鹰潭,Yingtan,360600.0,12,1,0,2020-02-10 21:51:21.591,2020-02-10,1.0,0.0,0.0
22527,河北省,Hebei,130000,保定,Baoding,130600.0,26,9,0,2020-02-10 17:55:40.712,2020-02-10,5.0,0.0,1.0
22525,河北省,Hebei,130000,唐山,Tangshan,130200.0,28,2,0,2020-02-10 17:55:40.712,2020-02-10,1.0,0.0,0.0
22529,河北省,Hebei,130000,廊坊,Langfang,131000.0,24,5,0,2020-02-10 17:55:40.712,2020-02-10,2.0,0.0,1.0
22531,河北省,Hebei,130000,张家口,Zhangjiakou,130700.0,17,2,0,2020-02-10 17:55:40.712,2020-02-10,3.0,0.0,0.0
22533,河北省,Hebei,130000,承德,Chengde,130800.0,7,1,0,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,0.0
22524,河北省,Hebei,130000,沧州,Cangzhou,130900.0,28,10,1,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,2.0
22528,河北省,Hebei,130000,石家庄,Shijiazhuang,130100.0,25,3,0,2020-02-10 17:55:40.712,2020-02-10,1.0,0.0,0.0
22534,河北省,Hebei,130000,秦皇岛,Qinhuangdao,130300.0,7,0,0,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,0.0
22532,河北省,Hebei,130000,衡水,Hengshui,131100.0,8,2,0,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,2.0
22530,河北省,Hebei,130000,邢台,Xingtai,130500.0,21,4,1,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,0.0
22526,河北省,Hebei,130000,邯郸,Handan,130400.0,27,3,0,2020-02-10 17:55:40.712,2020-02-10,0.0,0.0,1.0
22327,河南省,Henan,410000,三门峡,Sanmenxia,411200.0,7,3,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,0.0
22311,河南省,Henan,410000,信阳,Xinyang,411500.0,220,28,0,2020-02-10 21:44:15.259,2020-02-10,15.0,0.0,0.0
22312,河南省,Henan,410000,南阳,Nanyang,411300.0,134,28,2,2020-02-10 21:44:15.259,2020-02-10,1.0,0.0,5.0
22316,河南省,Henan,410000,周口,Zhoukou,411600.0,65,16,0,2020-02-10 21:44:15.259,2020-02-10,3.0,0.0,5.0
22315,河南省,Henan,410000,商丘,Shangqiu,411400.0,83,9,0,2020-02-10 21:44:15.259,2020-02-10,1.0,0.0,0.0
22319,河南省,Henan,410000,安阳,Anyang,410500.0,45,10,0,2020-02-10 21:44:15.259,2020-02-10,1.0,0.0,7.0
22317,河南省,Henan,410000,平顶山,Pingdingshan,410400.0,52,12,1,2020-02-10 21:44:15.259,2020-02-10,2.0,0.0,0.0
22324,河南省,Henan,410000,开封,Kaifeng,410200.0,24,1,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,0.0
22329,河南省,Henan,410000,待明确地区,Area not defined,0.0,0,1,1,2020-02-10 21:44:15.259,2020-02-10,0.0,1.0,0.0
22318,河南省,Henan,410000,新乡,Xinxiang,410700.0,46,7,1,2020-02-10 21:44:15.259,2020-02-10,2.0,1.0,1.0
22322,河南省,Henan,410000,洛阳,Luoyang,410300.0,27,2,0,2020-02-10 21:44:15.259,2020-02-10,2.0,0.0,0.0
22328,河南省,Henan,410000,济源,Jiyuan,419001.0,4,0,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,0.0
22321,河南省,Henan,410000,漯河,Luohe,411100.0,30,6,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,1.0
22326,河南省,Henan,410000,濮阳,Puyang,410900.0,10,1,0,2020-02-10 21:44:15.259,2020-02-10,1.0,0.0,1.0
22323,河南省,Henan,410000,焦作,Jiaozuo,410800.0,25,1,1,2020-02-10 21:44:15.259,2020-02-10,1.0,0.0,0.0
22320,河南省,Henan,410000,许昌,Xuchang,411000.0,31,2,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,0.0
22313,河南省,Henan,410000,郑州,Zhengzhou,410100.0,130,36,0,2020-02-10 21:44:15.259,2020-02-10,4.0,0.0,3.0
22314,河南省,Henan,410000,驻马店,Zhumadian,411700.0,123,25,0,2020-02-10 21:44:15.259,2020-02-10,7.0,0.0,11.0
22325,河南省,Henan,410000,鹤壁,Hebi,410600.0,17,3,0,2020-02-10 21:44:15.259,2020-02-10,0.0,0.0,3.0
22223,浙江省,Zhejiang,330000,丽水,Lishui,331100.0,17,5,0,2020-02-10 22:08:37.339,2020-02-10,0.0,0.0,0.0
22219,浙江省,Zhejiang,330000,台州,Taizhou,331000.0,141,35,0,2020-02-10 22:08:37.339,2020-02-10,3.0,0.0,8.0
22222,浙江省,Zhejiang,330000,嘉兴,Jiaxing,330400.0,40,5,0,2020-02-10 22:08:37.339,2020-02-10,2.0,0.0,2.0
22218,浙江省,Zhejiang,330000,宁波,Ningbo,330200.0,149,18,0,2020-02-10 22:08:37.339,2020-02-10,3.0,0.0,3.0
22217,浙江省,Zhejiang,330000,杭州,Hangzhou,330100.0,155,41,0,2020-02-10 22:08:37.339,2020-02-10,-10.0,0.0,0.0
22216,浙江省,Zhejiang,330000,温州,Wenzhou,330300.0,464,99,0,2020-02-10 22:08:37.339,2020-02-10,16.0,0.0,21.0
22225,浙江省,Zhejiang,330000,湖州,Huzhou,330500.0,10,3,0,2020-02-10 22:08:37.339,2020-02-10,0.0,0.0,2.0
22221,浙江省,Zhejiang,330000,绍兴,Shaoxing,330600.0,41,10,0,2020-02-10 22:08:37.339,2020-02-10,3.0,0.0,2.0
22226,浙江省,Zhejiang,330000,舟山,Zhoushan,330900.0,7,5,0,2020-02-10 22:08:37.339,2020-02-10,0.0,0.0,0.0
22224,浙江省,Zhejiang,330000,衢州,Quzhou,330800.0,15,5,0,2020-02-10 22:08:37.339,2020-02-10,0.0,0.0,2.0
22220,浙江省,Zhejiang,330000,金华,Jinhua,330700.0,53,16,0,2020-02-10 22:08:37.339,2020-02-10,0.0,0.0,1.0
22634,海南省,Hainan,460000,万宁,Wanning,469006.0,12,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22632,海南省,Hainan,460000,三亚,Sanya,460200.0,43,11,1,2020-02-10 17:26:09.508,2020-02-10,2.0,0.0,0.0
22641,海南省,Hainan,460000,东方,Dongfang,469007.0,3,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22637,海南省,Hainan,460000,临高,Lingao County,469024.0,6,1,0,2020-02-10 17:26:09.508,2020-02-10,1.0,0.0,1.0
22645,海南省,Hainan,460000,乐东,Ledong Li Autonomous County,469027.0,2,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22644,海南省,Hainan,460000,保亭,Baoting Li and Miao Autonomous County,0.0,3,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22635,海南省,Hainan,460000,儋州,Danzhou,460400.0,11,1,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22642,海南省,Hainan,460000,定安,Ding'an County,469021.0,3,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22643,海南省,Hainan,460000,文昌,Wenchang,469005.0,3,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22639,海南省,Hainan,460000,昌江,Changjiang Li Autonomous County,469026.0,6,0,0,2020-02-10 17:26:09.508,2020-02-10,1.0,0.0,0.0
22633,海南省,Hainan,460000,海口,Haikou,460100.0,28,4,0,2020-02-10 17:26:09.508,2020-02-10,5.0,0.0,-1.0
22636,海南省,Hainan,460000,澄迈,Chengmai County,469023.0,7,1,1,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22646,海南省,Hainan,460000,琼中,Qiongzhong Li and Miao Autonomous County,469030.0,1,1,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22638,海南省,Hainan,460000,琼海,Qionghai,469002.0,6,0,1,2020-02-10 17:26:09.508,2020-02-10,0.0,1.0,0.0
22640,海南省,Hainan,460000,陵水,Lingshui Li Autonomous County,469028.0,4,0,0,2020-02-10 17:26:09.508,2020-02-10,0.0,0.0,0.0
22363,湖北省,Hubei,420000,仙桃,Xiantao,429004.0,416,41,7,2020-02-10 21:30:02.904,2020-02-10,37.0,2.0,25.0
22362,湖北省,Hubei,420000,十堰,Shiyan,420300.0,481,46,0,2020-02-10 21:30:02.904,2020-02-10,14.0,0.0,6.0
22361,湖北省,Hubei,420000,咸宁,Xianning,421200.0,507,44,4,2020-02-10 21:30:02.904,2020-02-10,14.0,0.0,21.0
22364,湖北省,Hubei,420000,天门,Tianmen,429006.0,217,10,10,2020-02-10 21:30:02.904,2020-02-10,20.0,0.0,0.0
22352,湖北省,Hubei,420000,孝感,Xiaogan,420900.0,2541,81,33,2020-02-10 21:30:02.904,2020-02-10,105.0,4.0,28.0
22358,湖北省,Hubei,420000,宜昌,Yichang,420500.0,749,43,8,2020-02-10 21:30:02.904,2020-02-10,38.0,0.0,7.0
22365,湖北省,Hubei,420000,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,187,30,0,2020-02-10 21:30:02.904,2020-02-10,16.0,0.0,7.0
22351,湖北省,Hubei,420000,武汉,Wuhan,420100.0,16902,1046,681,2020-02-10 21:30:02.904,2020-02-10,1920.0,73.0,168.0
22366,湖北省,Hubei,420000,潜江,Qianjiang,429005.0,85,3,2,2020-02-10 21:30:02.904,2020-02-10,3.0,0.0,1.0
22367,湖北省,Hubei,420000,神农架林区,Shennongjia,429021.0,10,6,0,2020-02-10 21:30:02.904,2020-02-10,0.0,0.0,0.0
22355,湖北省,Hubei,420000,荆州,Jingzhou,421000.0,1045,46,15,2020-02-10 21:30:02.904,2020-02-10,48.0,2.0,4.0
22360,湖北省,Hubei,420000,荆门,Jingmen,420800.0,641,63,20,2020-02-10 21:30:02.904,2020-02-10,-22.0,1.0,15.0
22356,湖北省,Hubei,420000,襄阳,Xiangyang,420600.0,1019,42,9,2020-02-10 21:30:02.904,2020-02-10,31.0,2.0,2.0
22359,湖北省,Hubei,420000,鄂州,Ezhou,420700.0,725,48,24,2020-02-10 21:30:02.904,2020-02-10,86.0,3.0,6.0
22354,湖北省,Hubei,420000,随州,Suizhou,421300.0,1049,23,10,2020-02-10 21:30:02.904,2020-02-10,65.0,1.0,0.0
22353,湖北省,Hubei,420000,黄冈,Huanggang,421100.0,2252,215,45,2020-02-10 21:30:02.904,2020-02-10,111.0,2.0,78.0
22357,湖北省,Hubei,420000,黄石,Huangshi,420200.0,805,67,3,2020-02-10 21:30:02.904,2020-02-10,45.0,1.0,6.0
22301,湖南省,Hunan,430000,娄底,Loudi,431300.0,66,8,0,2020-02-10 21:47:17.543,2020-02-10,2.0,0.0,0.0
22298,湖南省,Hunan,430000,岳阳,Yueyang,430600.0,124,21,1,2020-02-10 21:47:17.543,2020-02-10,9.0,0.0,4.0
22300,湖南省,Hunan,430000,常德,Changde,430700.0,72,15,0,2020-02-10 21:47:17.543,2020-02-10,6.0,0.0,0.0
22310,湖南省,Hunan,430000,张家界,Zhangjiajie,430800.0,5,3,0,2020-02-10 21:47:17.543,2020-02-10,0.0,0.0,1.0
22306,湖南省,Hunan,430000,怀化,Huaihua,431200.0,39,15,0,2020-02-10 21:47:17.543,2020-02-10,0.0,0.0,0.0
22302,湖南省,Hunan,430000,株洲,Zhuzhou,430200.0,61,10,0,2020-02-10 21:47:17.543,2020-02-10,3.0,0.0,0.0
22305,湖南省,Hunan,430000,永州,Yongzhou,431100.0,41,13,0,2020-02-10 21:47:17.543,2020-02-10,1.0,0.0,0.0
22308,湖南省,Hunan,430000,湘潭,Xiangtan,430300.0,31,11,0,2020-02-10 21:47:17.543,2020-02-10,3.0,0.0,0.0
22309,湖南省,Hunan,430000,湘西自治州,Xiangxi,433100.0,8,6,0,2020-02-10 21:47:17.543,2020-02-10,0.0,0.0,2.0
22303,湖南省,Hunan,430000,益阳,Yiyang,430900.0,53,16,0,2020-02-10 21:47:17.543,2020-02-10,7.0,0.0,1.0
22304,湖南省,Hunan,430000,衡阳,Hengyang,430400.0,45,16,0,2020-02-10 21:47:17.543,2020-02-10,0.0,0.0,2.0
22299,湖南省,Hunan,430000,邵阳,Shaoyang,430500.0,89,22,0,2020-02-10 21:47:17.543,2020-02-10,2.0,0.0,1.0
22307,湖南省,Hunan,430000,郴州,Chenzhou,431000.0,32,13,0,2020-02-10 21:47:17.543,2020-02-10,0.0,0.0,5.0
22297,湖南省,Hunan,430000,长沙,Changsha,430100.0,213,39,0,2020-02-10 21:47:17.543,2020-02-10,8.0,0.0,6.0
22977,甘肃省,Gansu,620000,临夏,Linxia,622900.0,3,2,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22970,甘肃省,Gansu,620000,兰州,Lanzhou,620100.0,33,10,2,2020-02-10 15:19:58.859,2020-02-10,0.0,1.0,1.0
22971,甘肃省,Gansu,620000,天水,Tianshui,620500.0,12,1,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22972,甘肃省,Gansu,620000,定西,Dingxi,621100.0,8,2,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,1.0
22973,甘肃省,Gansu,620000,平凉,Pingliang,620800.0,7,0,0,2020-02-10 15:19:58.859,2020-02-10,3.0,0.0,0.0
22978,甘肃省,Gansu,620000,庆阳,Qingyang,621000.0,3,0,0,2020-02-10 15:19:58.859,2020-02-10,1.0,0.0,0.0
22979,甘肃省,Gansu,620000,张掖,Zhangye,620700.0,2,1,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22974,甘肃省,Gansu,620000,甘南,Gannan,623000.0,6,0,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22975,甘肃省,Gansu,620000,白银,Baiyin,620400.0,4,0,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22980,甘肃省,Gansu,620000,金昌,Jinchang,620300.0,1,1,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22976,甘肃省,Gansu,620000,陇南,Longnan,621200.0,4,0,0,2020-02-10 15:19:58.859,2020-02-10,0.0,0.0,0.0
22257,福建省,Fujian,350000,三明,Sanming,350400.0,13,1,0,2020-02-10 21:58:28.499,2020-02-10,0.0,0.0,0.0
22255,福建省,Fujian,350000,南平,Nanping,350700.0,18,2,0,2020-02-10 21:58:28.499,2020-02-10,2.0,0.0,0.0
22253,福建省,Fujian,350000,厦门,Xiamen,350200.0,28,3,0,2020-02-10 21:58:28.499,2020-02-10,3.0,0.0,1.0
22254,福建省,Fujian,350000,宁德,Ningde,350900.0,24,4,0,2020-02-10 21:58:28.499,2020-02-10,1.0,0.0,0.0
23721,福建省,Fujian,350000,待明确地区,Area not defined,0.0,0,9,0,2020-02-10 09:07:21.556,2020-02-10,0.0,-1.0,8.0
22252,福建省,Fujian,350000,泉州,Quanzhou,350500.0,42,11,0,2020-02-10 21:58:28.499,2020-02-10,0.0,0.0,1.0
22256,福建省,Fujian,350000,漳州,Zhangzhou,350600.0,16,3,0,2020-02-10 21:58:28.499,2020-02-10,0.0,0.0,0.0
22250,福建省,Fujian,350000,福州,Fuzhou,350100.0,63,12,0,2020-02-10 21:58:28.499,2020-02-10,1.0,0.0,1.0
22251,福建省,Fujian,350000,莆田,Putian,350300.0,51,2,0,2020-02-10 21:58:28.499,2020-02-10,4.0,0.0,1.0
22258,福建省,Fujian,350000,龙岩,Longyan,350800.0,6,1,0,2020-02-10 21:58:28.499,2020-02-10,0.0,0.0,0.0
22440,贵州省,Guizhou,520000,六盘水,Liupanshui,520200.0,10,0,1,2020-02-10 20:28:04.912,2020-02-10,0.0,0.0,0.0
22445,贵州省,Guizhou,520000,安顺,Anshun,520400.0,4,0,0,2020-02-10 20:28:04.912,2020-02-10,0.0,0.0,0.0
22438,贵州省,Guizhou,520000,毕节,Bijie,520500.0,21,0,0,2020-02-10 20:28:04.912,2020-02-10,0.0,0.0,0.0
22437,贵州省,Guizhou,520000,贵阳,Guiyang,520100.0,27,1,0,2020-02-10 20:28:04.912,2020-02-10,3.0,0.0,0.0
22439,贵州省,Guizhou,520000,遵义,Zunyi,520300.0,19,1,0,2020-02-10 20:28:04.912,2020-02-10,4.0,0.0,0.0
22441,贵州省,Guizhou,520000,铜仁,Tongren,520600.0,8,5,0,2020-02-10 20:28:04.912,2020-02-10,1.0,0.0,3.0
22443,贵州省,Guizhou,520000,黔东南州,Qiandongnan,522600.0,8,0,0,2020-02-10 20:28:04.912,2020-02-10,1.0,0.0,0.0
22442,贵州省,Guizhou,520000,黔南州,Qiannan,522700.0,8,3,0,2020-02-10 20:28:04.912,2020-02-10,1.0,0.0,0.0
22444,贵州省,Guizhou,520000,黔西南州,Qianxinan,522300.0,4,0,0,2020-02-10 20:28:04.912,2020-02-10,0.0,0.0,0.0
22278,辽宁省,Liaoning,210000,丹东,Dandong,210600.0,7,3,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22273,辽宁省,Liaoning,210000,大连,Dalian,210200.0,16,3,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22279,辽宁省,Liaoning,210000,朝阳,Chaoyang,211300.0,6,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22281,辽宁省,Liaoning,210000,本溪,Benxi,210500.0,3,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22272,辽宁省,Liaoning,210000,沈阳,Shenyang,210100.0,26,6,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,1.0
22274,辽宁省,Liaoning,210000,盘锦,Panjin,211100.0,11,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22284,辽宁省,Liaoning,210000,营口,Yingkou,210800.0,1,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22276,辽宁省,Liaoning,210000,葫芦岛,Huludao,211400.0,9,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22282,辽宁省,Liaoning,210000,辽阳,Liaoyang,211000.0,3,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22280,辽宁省,Liaoning,210000,铁岭,Tieling,211200.0,4,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22275,辽宁省,Liaoning,210000,锦州,Jinzhou,210700.0,11,1,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22277,辽宁省,Liaoning,210000,阜新,Fuxin,210900.0,8,0,0,2020-02-10 21:55:25.201,2020-02-10,1.0,0.0,0.0
22283,辽宁省,Liaoning,210000,鞍山,Anshan,210300.0,3,0,0,2020-02-10 21:55:25.201,2020-02-10,0.0,0.0,0.0
22381,重庆市,Chongqing,500000,万州区,Wanzhou District,500101.0,98,13,1,2020-02-10 20:41:18.277,2020-02-10,13.0,0.0,5.0
22419,重庆市,Chongqing,500000,万盛经开区,Wansheng District,0.0,1,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22390,重庆市,Chongqing,500000,两江新区,Liangjiang New Area,-1.0,16,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22399,重庆市,Chongqing,500000,丰都县,Fengdu County,500230.0,9,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22383,重庆市,Chongqing,500000,九龙坡区,Jiulongpo District,500107.0,20,1,1,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,0.0
22385,重庆市,Chongqing,500000,云阳县,Yunyang County,500235.0,20,10,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,1.0
22403,重庆市,Chongqing,500000,南岸区,Nan'an District,500108.0,8,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22387,重庆市,Chongqing,500000,合川区,Hechuan District,500117.0,18,2,0,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,1.0
22384,重庆市,Chongqing,500000,垫江县,Dianjiang County,500231.0,20,1,0,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,0.0
22412,重庆市,Chongqing,500000,城口县,Chengkou County,500229.0,2,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22405,重庆市,Chongqing,500000,大渡口区,Dadukou District,500104.0,7,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22396,重庆市,Chongqing,500000,大足区,Dazu District,500111.0,13,0,0,2020-02-10 20:41:18.277,2020-02-10,2.0,0.0,0.0
22393,重庆市,Chongqing,500000,奉节县,Fengjie County,500236.0,14,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22400,重庆市,Chongqing,500000,巫山县,Wushan County,500237.0,9,4,0,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,0.0
22397,重庆市,Chongqing,500000,巫溪县,Wuxi County,500238.0,12,2,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22407,重庆市,Chongqing,500000,巴南区,Banan District,500113.0,5,1,0,2020-02-10 20:41:18.277,2020-02-10,2.0,0.0,0.0
22388,重庆市,Chongqing,500000,开州区,Kaizhou District,500154.0,18,6,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,1.0
22415,重庆市,Chongqing,500000,彭水县,Pengshui Miao and Tujia Autonomous County,500243.0,2,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22389,重庆市,Chongqing,500000,忠县,Zhong County,500233.0,18,4,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,1.0
22409,重庆市,Chongqing,500000,梁平区,Liangping District,500155.0,4,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22417,重庆市,Chongqing,500000,武隆区,Wulong District,500156.0,1,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22406,重庆市,Chongqing,500000,永川区,Yongchuan District,500118.0,5,3,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,2.0
22382,重庆市,Chongqing,500000,江北区,Jiangbei District,500105.0,24,1,0,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,0.0
22408,重庆市,Chongqing,500000,江津区,Jiangjin District,500116.0,4,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22414,重庆市,Chongqing,500000,沙坪坝区,Shapingba District,500106.0,2,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22411,重庆市,Chongqing,500000,涪陵区,Fuling District,500102.0,3,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22386,重庆市,Chongqing,500000,渝中区,Yuzhong District,500103.0,20,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22394,重庆市,Chongqing,500000,渝北区,Yubei District,500112.0,13,2,0,2020-02-10 20:41:18.277,2020-02-10,1.0,0.0,0.0
22395,重庆市,Chongqing,500000,潼南区,Tongnan District,500152.0,13,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22401,重庆市,Chongqing,500000,璧山区,Bishan District,500120.0,8,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,1.0
22398,重庆市,Chongqing,500000,石柱县,Shizhu Tujia Autonomous County,500240.0,12,2,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,2.0
22416,重庆市,Chongqing,500000,秀山县,Xiushan Tujia and Miao Autonomous County,500241.0,1,1,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22392,重庆市,Chongqing,500000,綦江区,Qijiang District,500110.0,15,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22404,重庆市,Chongqing,500000,荣昌区,Rongchang District,500153.0,8,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22418,重庆市,Chongqing,500000,酉阳县,Youyang Tujia and Miao Autonomous County,0.0,1,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22402,重庆市,Chongqing,500000,铜梁区,Tongliang District,500151.0,8,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22391,重庆市,Chongqing,500000,长寿区,Changshou District,500115.0,15,3,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22410,重庆市,Chongqing,500000,高新区,Chongqing High-tech Zone,0.0,4,0,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,0.0
22413,重庆市,Chongqing,500000,黔江区,Qianjiang Tujia and Miao Autonomous County,500114.0,2,2,0,2020-02-10 20:41:18.277,2020-02-10,0.0,0.0,2.0
22371,陕西省,Shaanxi,610000,咸阳,Xianyang,610400.0,17,4,0,2020-02-10 21:20:54.575,2020-02-10,1.0,0.0,2.0
22376,陕西省,Shaanxi,610000,商洛,Shangluo,611000.0,7,1,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22369,陕西省,Shaanxi,610000,安康,Ankang,610900.0,22,5,0,2020-02-10 21:20:54.575,2020-02-10,1.0,0.0,0.0
22373,陕西省,Shaanxi,610000,宝鸡,Baoji,610300.0,13,2,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22374,陕西省,Shaanxi,610000,延安,Yan'an,610600.0,8,2,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,1.0
22380,陕西省,Shaanxi,610000,待明确地区,Area not defined,0.0,0,1,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,-8.0
22379,陕西省,Shaanxi,610000,杨凌,Yangling District in Xianyang,0.0,1,0,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22377,陕西省,Shaanxi,610000,榆林,Yulin,610800.0,3,1,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,1.0
22370,陕西省,Shaanxi,610000,汉中,Hanzhong,610700.0,21,0,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22372,陕西省,Shaanxi,610000,渭南,Weinan,610500.0,14,0,0,2020-02-10 21:20:54.575,2020-02-10,1.0,0.0,0.0
22368,陕西省,Shaanxi,610000,西安,Xi'an,610100.0,98,10,0,2020-02-10 21:20:54.575,2020-02-10,2.0,0.0,0.0
22375,陕西省,Shaanxi,610000,铜川,Tongchuan,610200.0,8,4,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22378,陕西省,Shaanxi,610000,韩城,Hancheng,610581.0,1,0,0,2020-02-10 21:20:54.575,2020-02-10,0.0,0.0,0.0
22862,黑龙江省,Heilongjiang,230000,七台河,Qitaihe,230900.0,14,0,0,2020-02-10 15:27:06.531,2020-02-10,1.0,0.0,0.0
22861,黑龙江省,Heilongjiang,230000,佳木斯,Jiamusi,230800.0,14,5,0,2020-02-10 15:27:06.531,2020-02-10,1.0,0.0,4.0
22857,黑龙江省,Heilongjiang,230000,双鸭山,Shuangyashan,230500.0,38,1,2,2020-02-10 15:27:06.531,2020-02-10,0.0,0.0,0.0
22856,黑龙江省,Heilongjiang,230000,哈尔滨,Harbin,230100.0,128,15,0,2020-02-10 15:27:06.531,2020-02-10,14.0,0.0,6.0
22867,黑龙江省,Heilongjiang,230000,大兴安岭,Daxinganling,232700.0,2,0,0,2020-02-10 15:27:06.531,2020-02-10,0.0,0.0,0.0
22863,黑龙江省,Heilongjiang,230000,大庆,Daqing,230600.0,13,0,1,2020-02-10 15:27:06.531,2020-02-10,0.0,0.0,0.0
